"regulation_id","regulation_short_code","document_type","document_number","title_en","title_si","title_ta","summary_en","summary_si","summary_ta","principal_act_amended","cabinet_approval_date","bill_published_date","gazette_published_date","effective_date","domain_code","change_category","severity_level","is_sme_relevant","penalty_range_lkr","real_world_example_en","real_world_example_si","real_world_example_ta","source_url","expert_verified","expert_verified_by","expert_verified_at","sme_relevance_confidence","is_active","status","raw_pdf_path","gazette_number","raw_text","extraction_method","extracted_at","cleaned_text","amendment_type","created_at","updated_at"
"c1555a83-2bb6-4507-aa5b-e008f45048d3","2483_69","extraordinary_gazette","2483/69","Customs Ordinance — Customs notice (Gazette 2483/69)","","","Customs notice issued under the Customs Ordinance, affecting duties, exemptions or trade controls.","","","Customs Ordinance","","2026-04-10","2026-04-10","2026-04-10","customs","rate_change","4","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_69.pdf","2483/69","[see raw_pdf_path]","pdfplumber","2026-05-18T16:08:22Z","","","2026-05-18T16:08:22Z","2026-05-18T16:08:22Z"
"00c67cf9-5de4-4ddf-9514-009915dd9df2","2483_80","extraordinary_gazette","2483/80","Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/80)","","","Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.","","","Customs Ordinance (Chapter 235)","","2025-04-10","2025-04-10","2025-04-10","customs","rate_change","4","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_80.pdf","2483/80","[see raw_pdf_path]","pdfplumber","2026-05-18T16:08:22Z","","","2026-05-18T16:08:22Z","2026-05-18T16:08:22Z"
"33177b11-1f51-4dc3-baa4-2b5400a74014","2483_81","extraordinary_gazette","2483/81","Extraordinary Gazette 2483/81 — Government notice","","","Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.","","","","","2026-04-10","2026-04-10","2026-04-10","general","other","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_81.pdf","2483/81","[see raw_pdf_path]","pdfplumber","2026-05-18T16:08:22Z","","","2026-05-18T16:08:22Z","2026-05-18T16:08:22Z"
"3a5ede46-8993-496d-978c-46883a9e9ba4","2486_07","extraordinary_gazette","2486/07","Extraordinary Gazette 2486/07 — Government notice","","","Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.","","","","","2026-04-27","2026-04-27","2026-04-27","general","other","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2486_07.pdf","2486/07","[see raw_pdf_path]","pdfplumber","2026-05-18T16:08:22Z","","","2026-05-18T16:08:22Z","2026-05-18T16:08:22Z"
"f85f8121-a625-431b-b4f0-fe855b65cbec","2483_85","extraordinary_gazette","2483/85","Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/85)","","","Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.","","","Customs Ordinance (Chapter 235)","","2026-04-10","2026-04-10","2026-04-10","customs","rate_change","4","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_85.pdf","2483/85","[see raw_pdf_path]","pdfplumber","2026-05-18T16:08:22Z","","","2026-05-18T16:08:22Z","2026-05-18T16:08:22Z"
"b4ae2353-7443-4018-bff4-e63154f92a7c","2483_52","extraordinary_gazette","2483/52","Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/52)","","","Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.","","","Customs Ordinance (Chapter 235)","","2026-04-10","2026-04-10","2026-04-10","customs","rate_change","4","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_52.pdf","2483/52","[see raw_pdf_path]","pdfplumber","2026-05-18T16:08:22Z","","","2026-05-18T16:08:22Z","2026-05-18T16:08:22Z"
"575333f1-e2b8-4919-844d-bfc724050483","2483_42","extraordinary_gazette","2483/42","Extraordinary Gazette 2483/42 — Government notice","","","Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.","","","","","2026-03-30","2026-03-30","2026-03-30","general","other","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_42.pdf","2483/42","[see raw_pdf_path]","pdfplumber","2026-05-18T16:08:22Z","","","2026-05-18T16:08:22Z","2026-05-18T16:08:22Z"
"232b514a-c490-47c3-8c9c-616fc607197b","2483_48","extraordinary_gazette","2483/48","Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/48)","","","Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.","","","Customs Ordinance (Chapter 235)","","2026-04-10","2026-04-10","2026-04-10","customs","rate_change","4","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_48.pdf","2483/48","[see raw_pdf_path]","pdfplumber","2026-05-18T16:08:22Z","","","2026-05-18T16:08:22Z","2026-05-18T16:08:22Z"
"bb072660-2b8d-4ebd-b650-5e3892d8048a","2483_43","extraordinary_gazette","2483/43","Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/43)","","","Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.","","","Customs Ordinance (Chapter 235)","","2025-04-10","2025-04-10","2025-04-10","customs","rate_change","4","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_43.pdf","2483/43","[see raw_pdf_path]","pdfplumber","2026-05-18T16:08:22Z","","","2026-05-18T16:08:22Z","2026-05-18T16:08:22Z"
"95c9c58a-6200-4262-bf32-92d6bb5cfe7e","2483_57","extraordinary_gazette","2483/57","Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/57)","","","Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.","","","Customs Ordinance (Chapter 235)","","2026-04-10","2026-04-10","2026-04-10","customs","rate_change","4","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_57.pdf","2483/57","[see raw_pdf_path]","pdfplumber","2026-05-18T16:08:22Z","","","2026-05-18T16:08:22Z","2026-05-18T16:08:22Z"
