"regulation_id","regulation_short_code","document_type","document_number","title_en","title_si","title_ta","summary_en","summary_si","summary_ta","principal_act_amended","cabinet_approval_date","bill_published_date","gazette_published_date","effective_date","domain_code","change_category","severity_level","is_sme_relevant","penalty_range_lkr","real_world_example_en","real_world_example_si","real_world_example_ta","source_url","expert_verified","expert_verified_by","expert_verified_at","sme_relevance_confidence","is_active","status","raw_pdf_path","gazette_number","raw_text","extraction_method","extracted_at","cleaned_text","amendment_type","created_at","updated_at"
"a0caf04e-5b68-4edf-8911-f490e40028fc","2483_41","extraordinary_gazette","2483/41","Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/41)","","","Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.","","","Customs Ordinance (Chapter 235)","","2026-04-10","2026-04-10","2026-04-10","customs","rate_change","4","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_41.pdf","2483/41","[see raw_pdf_path]","pdfplumber","2026-05-18T16:13:00Z","","","2026-05-18T16:13:00Z","2026-05-18T16:13:00Z"
"e699bff5-d16e-48cf-8eeb-75d912772cf5","2483_79","extraordinary_gazette","2483/79","Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/79)","","","Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.","","","Customs Ordinance (Chapter 235)","","2026-04-10","2026-04-10","2026-04-10","customs","rate_change","4","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_79.pdf","2483/79","[see raw_pdf_path]","pdfplumber","2026-05-18T16:13:00Z","","","2026-05-18T16:13:00Z","2026-05-18T16:13:00Z"
"b1f41575-8784-46a6-903d-9e4bb247968a","2483_70","extraordinary_gazette","2483/70","Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/70)","","","Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.","","","Customs Ordinance (Chapter 235)","","2026-04-10","2026-04-10","2026-04-10","customs","rate_change","4","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_70.pdf","2483/70","[see raw_pdf_path]","pdfplumber","2026-05-18T16:13:00Z","","","2026-05-18T16:13:00Z","2026-05-18T16:13:00Z"
"023e0ccf-8f8c-475c-a084-a5e959f9cef6","2483_44","extraordinary_gazette","2483/44","Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/44)","","","Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.","","","Customs Ordinance (Chapter 235)","","2026-04-10","2026-04-10","2026-04-10","customs","rate_change","4","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_44.pdf","2483/44","[see raw_pdf_path]","pdfplumber","2026-05-18T16:13:00Z","","","2026-05-18T16:13:00Z","2026-05-18T16:13:00Z"
"c1b58670-57dd-457d-a78c-327dbb78d9ee","2483_56","extraordinary_gazette","2483/56","Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/56)","","","Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.","","","Customs Ordinance (Chapter 235)","","2026-04-10","2026-04-10","2026-04-10","customs","rate_change","4","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_56.pdf","2483/56","[see raw_pdf_path]","pdfplumber","2026-05-18T16:13:00Z","","","2026-05-18T16:13:00Z","2026-05-18T16:13:00Z"
"a5c8e405-0542-4d2c-8a2c-7917c8a64000","2484_15","extraordinary_gazette","2484/15","Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2484/15)","","","Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.","","","Title Registration Act, No. 21 of 1998","","2026-04-17","2026-04-17","2026-04-17","lands","procedural_change","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2484_15.pdf","2484/15","[see raw_pdf_path]","pdfplumber","2026-05-18T16:13:00Z","","","2026-05-18T16:13:00Z","2026-05-18T16:13:00Z"
"7cf782dd-9833-4880-a642-3123e381af87","2483_64","extraordinary_gazette","2483/64","Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/64)","","","Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.","","","Customs Ordinance (Chapter 235)","","2026-04-10","2026-04-10","2026-04-10","customs","rate_change","4","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_64.pdf","2483/64","[see raw_pdf_path]","pdfplumber","2026-05-18T16:13:01Z","","","2026-05-18T16:13:01Z","2026-05-18T16:13:01Z"
"a8ff40ac-60d2-43a3-98e1-8faf007b5b49","2483_53","extraordinary_gazette","2483/53","Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/53)","","","Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.","","","Customs Ordinance (Chapter 235)","","2026-04-10","2026-04-10","2026-04-10","customs","rate_change","4","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_53.pdf","2483/53","[see raw_pdf_path]","pdfplumber","2026-05-18T16:13:01Z","","","2026-05-18T16:13:01Z","2026-05-18T16:13:01Z"
"bc9e5c52-5622-46ee-88c2-b1ea82f34ce2","2483_59","extraordinary_gazette","2483/59","Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/59)","","","Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.","","","Customs Ordinance (Chapter 235)","","2026-04-10","2026-04-10","2026-04-10","customs","rate_change","4","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_59.pdf","2483/59","[see raw_pdf_path]","pdfplumber","2026-05-18T16:13:01Z","","","2026-05-18T16:13:01Z","2026-05-18T16:13:01Z"
"3851d0b0-5239-4013-8d7e-e26507e91926","2483_49","extraordinary_gazette","2483/49","Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/49)","","","Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.","","","Customs Ordinance (Chapter 235)","","2026-04-10","2026-04-10","2026-04-10","customs","rate_change","4","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_49.pdf","2483/49","[see raw_pdf_path]","pdfplumber","2026-05-18T16:13:01Z","","","2026-05-18T16:13:01Z","2026-05-18T16:13:01Z"
"28561fd5-c452-4a45-acc4-ce8f27a59566","2483_55","extraordinary_gazette","2483/55","Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/55)","","","Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.","","","Customs Ordinance (Chapter 235)","","2026-04-10","2026-04-10","2026-04-10","customs","rate_change","4","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_55.pdf","2483/55","[see raw_pdf_path]","pdfplumber","2026-05-18T16:13:01Z","","","2026-05-18T16:13:01Z","2026-05-18T16:13:01Z"
"1b1ee2ed-711d-4d7e-b07b-099f94b5dc5d","2483_84","extraordinary_gazette","2483/84","Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/84)","","","Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.","","","Customs Ordinance (Chapter 235)","","2026-04-10","2026-04-10","2026-04-10","customs","rate_change","4","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_84.pdf","2483/84","[see raw_pdf_path]","pdfplumber","2026-05-18T16:13:01Z","","","2026-05-18T16:13:01Z","2026-05-18T16:13:01Z"
"1df03122-50d0-409d-a7f2-c0a253d343fb","2483_60","extraordinary_gazette","2483/60","Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/60)","","","Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.","","","Customs Ordinance (Chapter 235)","","2026-04-10","2026-04-10","2026-04-10","customs","rate_change","4","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_60.pdf","2483/60","[see raw_pdf_path]","pdfplumber","2026-05-18T16:13:01Z","","","2026-05-18T16:13:01Z","2026-05-18T16:13:01Z"
"23874685-9c1a-4566-a382-07c7af286561","2483_31","extraordinary_gazette","2483/31","Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/31)","","","Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.","","","Customs Ordinance (Chapter 235)","","2026-04-10","2026-04-10","2026-04-10","customs","rate_change","4","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_31.pdf","2483/31","[see raw_pdf_path]","pdfplumber","2026-05-18T16:13:01Z","","","2026-05-18T16:13:01Z","2026-05-18T16:13:01Z"
"305a8eaa-1ebf-4e8f-8e30-9e9149b469d1","2483_32","extraordinary_gazette","2483/32","Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/32)","","","Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.","","","Customs Ordinance (Chapter 235)","","2026-04-10","2026-04-10","2026-04-10","customs","rate_change","4","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_32.pdf","2483/32","[see raw_pdf_path]","pdfplumber","2026-05-18T16:13:01Z","","","2026-05-18T16:13:01Z","2026-05-18T16:13:01Z"
"a40822cb-df1b-4564-b369-818f3c8899ae","2483_22","extraordinary_gazette","2483/22","Customs Ordinance (Chapter 235) — Customs notification (Gazette 2483/22)","","","Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.","","","Customs Ordinance (Chapter 235)","","2026-04-10","2026-04-10","2026-04-10","customs","rate_change","4","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_22.pdf","2483/22","[see raw_pdf_path]","pdfplumber","2026-05-18T16:13:01Z","","","2026-05-18T16:13:01Z","2026-05-18T16:13:01Z"
