"regulation_id","regulation_short_code","document_type","document_number","title_en","title_si","title_ta","summary_en","summary_si","summary_ta","principal_act_amended","cabinet_approval_date","bill_published_date","gazette_published_date","effective_date","domain_code","change_category","severity_level","is_sme_relevant","penalty_range_lkr","real_world_example_en","real_world_example_si","real_world_example_ta","source_url","expert_verified","expert_verified_by","expert_verified_at","sme_relevance_confidence","is_active","status","raw_pdf_path","gazette_number","raw_text","extraction_method","extracted_at","cleaned_text","amendment_type","created_at","updated_at"
"3c543251-ef87-4458-9a9f-7be662244be8","2478_02","extraordinary_gazette","2478/02","Local Authorities Elections Ordinance — Election Commission notice (Gazette 2478/02)","1946 අංක 262 දරන (2012 අංක 22 සංශෝධිත) පළාත් පාලන ආයතන මැතිවරණ ආඥා පනත","உள்ளூர் அதிகார சபைகள் தேர்தல்கள் கட்டளைச் சட்டம் (அத்தியாயம் 262, 2012 ஆம் ஆண்டின் 22 ஆம் இலக்கால் திருத்தப்பட்ட)","Notice published under the Local Authorities Elections Ordinance (Chapter 262, as amended by Act No. 22 of 2012 and Act No. 16 of 2017) by the Election Commission covering local authority elections, vacancy filling, or member nominations. Part IV(B) — Local Government.","","","Local Authorities Elections Ordinance (Chapter 262, as amended by Act No. 22 of 2012)","","2026-03-03","2026-03-03","2026-03-03","elections","procedural_change","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2478_02.pdf","2478/02","","pdfplumber","2026-05-18T12:32:59Z","","","2026-05-18T12:32:59Z","2026-05-18T12:32:59Z"
"5f0ea1ec-ff5c-4d7e-9653-cf36cbc523f0","2478_07","extraordinary_gazette","2478/07","Value Added Tax Act, No. 14 of 2002 — VAT notice (Gazette 2478/07)","2002 අංක 14 දරන එකතු කළ අගය මත බදු පනත - වැට් දැන්වීම","2002 ஆம் ஆண்டின் 14 ஆம் இலக்க பெறுமதி சேர் வரிச் சட்டம் - பெறுமதி சேர் வரி அறிவித்தல்","Notice published under the Value Added Tax Act, No. 14 of 2002, typically covering VAT-rate amendments, exemptions, or threshold changes affecting businesses. Section 2A.","","","Value Added Tax Act, No. 14 of 2002","","2026-03-03","2026-03-03","2026-03-03","finance","rate_change","5","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2478_07.pdf","2478/07","","pdfplumber","2026-05-18T12:32:59Z","","","2026-05-18T12:32:59Z","2026-05-18T12:32:59Z"
"7fd0f59e-037f-4a4d-b28e-5577bc00ca81","2478_08","extraordinary_gazette","2478/08","Local Authorities Elections Ordinance — Election Commission notice (Gazette 2478/08)","1946 අංක 262 දරන (2012 අංක 22 සංශෝධිත) පළාත් පාලන ආයතන මැතිවරණ ආඥා පනත","உள்ளூர் அதிகார சபைகள் தேர்தல்கள் கட்டளைச் சட்டம் (அத்தியாயம் 262, 2012 ஆம் ஆண்டின் 22 ஆம் இலக்கால் திருத்தப்பட்ட)","Notice published under the Local Authorities Elections Ordinance (Chapter 262, as amended by Act No. 22 of 2012 and Act No. 16 of 2017) by the Election Commission covering local authority elections, vacancy filling, or member nominations. Part IV(B) — Local Government.","","","Local Authorities Elections Ordinance (Chapter 262, as amended by Act No. 22 of 2012)","","2026-03-03","2026-03-03","2026-03-03","elections","procedural_change","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2478_08.pdf","2478/08","","pdfplumber","2026-05-18T12:32:59Z","","","2026-05-18T12:32:59Z","2026-05-18T12:32:59Z"
"afd79507-74cc-4c6b-850f-57fea0efed01","2478_09","extraordinary_gazette","2478/09","Extraordinary Gazette 2478/09 — Government notice","අතිවිශේෂ ගැසට් පත්‍රය - රජයේ දැන්වීම","அதி விசேட வர்த்தமான பத்திரிகை - அரசாங்க அறிவித்தல்","Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.","","","","","2026-03-03","2026-03-03","2026-03-03","general","other","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2478_09.pdf","2478/09","","pdfplumber","2026-05-18T12:32:59Z","","","2026-05-18T12:32:59Z","2026-05-18T12:32:59Z"
"74766e78-02f1-438c-87cb-ab496c7c3cd6","2478_16","extraordinary_gazette","2478/16","Article 52(1) Constitutional Appointment — Ministry Secretary appointment (Gazette 2478/16)","ශ්‍රී ලංකා ආණ්ඩුක්‍රම ව්‍යවස්ථාවේ 52(1) ව්‍යවස්ථාව - අමාත්‍යාංශ ලේකම් පත්කිරීම","இலங்கை அரசியலமைப்பின் 52(1) ஆம் உறுப்புரை - அமைச்சு செயலாளர் நியமனம்","Notice under Article 52(1) of the Constitution of the Democratic Socialist Republic of Sri Lanka announcing the appointment of a Ministry Secretary by His Excellency the President.","","","Constitution of Sri Lanka, Article 52(1)","","2026-03-04","2026-03-04","2026-03-04","general","procedural_change","1","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2478_16.pdf","2478/16","","pdfplumber","2026-05-18T12:32:59Z","","","2026-05-18T12:32:59Z","2026-05-18T12:32:59Z"
"64a4eae8-6732-467b-a40c-cec81c3e27be","2478_21","extraordinary_gazette","2478/21","Land Acquisition Act (Chapter 460), Section 5 — Notice of Intended Acquisition (Gazette 2478/21)","ඉඩම් අත්කර ගැනීමේ පනත (460 වන අධිකාරිය) - අත්කර ගැනීමේ දැන්වීම","காணி கையகப்படுத்தல் சட்டம் (அதிகாரம் 460) - கையகப்படுத்தல் அறிவித்தல்","Notice under Section 5 of the Land Acquisition Act (Chapter 460) declaring intended acquisition of identified land parcels for a public purpose (e.g. highway, irrigation, public infrastructure). Part III — Lands.","","","Land Acquisition Act (Chapter 460)","","2025-08-01","2025-08-01","2025-08-01","lands","procedural_change","3","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2478_21.pdf","2478/21","","pdfplumber","2026-05-18T12:32:59Z","","","2026-05-18T12:32:59Z","2026-05-18T12:32:59Z"
"d790f186-dc6d-4941-b534-45103e1ea281","2478_23","extraordinary_gazette","2478/23","Extraordinary Gazette 2478/23 — Government notice","අතිවිශේෂ ගැසට් පත්‍රය - රජයේ දැන්වීම","அதி விசேட வர்த்தமான பத்திரிகை - அரசாங்க அறிவித்தல்","Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.","","","","","2026-03-04","2026-03-04","2026-03-04","general","other","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2478_23.pdf","2478/23","","pdfplumber","2026-05-18T12:32:59Z","","","2026-05-18T12:32:59Z","2026-05-18T12:32:59Z"
"27d1b120-0a66-4055-86b3-6161054f9223","2478_26","extraordinary_gazette","2478/26","Local Authorities Elections Ordinance — Election Commission notice (Gazette 2478/26)","1946 අංක 262 දරන (2012 අංක 22 සංශෝධිත) පළාත් පාලන ආයතන මැතිවරණ ආඥා පනත","உள்ளூர் அதிகார சபைகள் தேர்தல்கள் கட்டளைச் சட்டம் (அத்தியாயம் 262, 2012 ஆம் ஆண்டின் 22 ஆம் இலக்கால் திருத்தப்பட்ட)","Notice published under the Local Authorities Elections Ordinance (Chapter 262, as amended by Act No. 22 of 2012 and Act No. 16 of 2017) by the Election Commission covering local authority elections, vacancy filling, or member nominations. Part IV(B) — Local Government.","","","Local Authorities Elections Ordinance (Chapter 262, as amended by Act No. 22 of 2012)","","2026-03-05","2026-03-05","2026-03-05","elections","procedural_change","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2478_26.pdf","2478/26","","pdfplumber","2026-05-18T12:32:59Z","","","2026-05-18T12:32:59Z","2026-05-18T12:32:59Z"
"00ab3424-c6ac-4086-9d6f-3e5fe5987728","2478_44","extraordinary_gazette","2478/44","Land Acquisition Act (Chapter 460), Section 5 — Notice of Intended Acquisition (Gazette 2478/44)","ඉඩම් අත්කර ගැනීමේ පනත (460 වන අධිකාරිය) - අත්කර ගැනීමේ දැන්වීම","காணி கையகப்படுத்தல் சட்டம் (அதிகாரம் 460) - கையகப்படுத்தல் அறிவித்தல்","Notice under Section 5 of the Land Acquisition Act (Chapter 460) declaring intended acquisition of identified land parcels for a public purpose (e.g. highway, irrigation, public infrastructure). Part III — Lands.","","","Land Acquisition Act (Chapter 460)","","2025-02-03","2025-02-03","2025-02-03","lands","procedural_change","3","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2478_44.pdf","2478/44","","pdfplumber","2026-05-18T12:32:59Z","","","2026-05-18T12:32:59Z","2026-05-18T12:32:59Z"
"c98c55f9-0272-4b16-afe0-7887dc8a6054","2479_27","extraordinary_gazette","2479/27","Ceylon Petroleum Corporation Act, No. 28 of 1961 — Fuel price revision (Gazette 2479/27)","1961 අංක 28 දරන ලංකා පෙට්‍රෝලියම් සංස්ථා පනත - ඉන්ධන මිල සංශෝධනය","1961 ஆம் ஆண்டின் 28 ஆம் இலக்க இலங்கை எண்ணெய் கூட்டுத்தாபன சட்டம் - எரிபொருள் விலை திருத்தம்","Order under Section 66 of the Ceylon Petroleum Corporation Act, No. 28 of 1961 by the Minister of Energy revising fuel prices (Lanka Auto Diesel, Super Diesel, Petrol Octane 92/95, Kerosene). Effective immediately or from the date specified.","","","Ceylon Petroleum Corporation Act, No. 28 of 1961","","2026-03-09","2026-03-09","2026-03-09","energy","rate_change","5","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2479_27.pdf","2479/27","","pdfplumber","2026-05-18T12:32:59Z","","","2026-05-18T12:32:59Z","2026-05-18T12:32:59Z"
