"regulation_id","regulation_short_code","document_type","document_number","title_en","title_si","title_ta","summary_en","summary_si","summary_ta","principal_act_amended","cabinet_approval_date","bill_published_date","gazette_published_date","effective_date","domain_code","change_category","severity_level","is_sme_relevant","penalty_range_lkr","real_world_example_en","real_world_example_si","real_world_example_ta","source_url","expert_verified","expert_verified_by","expert_verified_at","sme_relevance_confidence","is_active","status","raw_pdf_path","gazette_number","raw_text","extraction_method","extracted_at","cleaned_text","amendment_type","created_at","updated_at"
"63d11d68-003e-4cd3-be3b-18f883ea4573","2484_05","extraordinary_gazette","2484/05","Extraordinary Gazette 2484/05 — Government notice","","","Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.","","","","","2025-10-21","2025-10-21","2025-10-21","general","other","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2484_05.pdf","2484/05","[see raw_pdf_path]","pdfplumber","2026-05-18T15:33:29Z","","","2026-05-18T15:33:29Z","2026-05-18T15:33:29Z"
"31f71a69-7714-4ca6-ba98-326c62762dfd","2486_04","extraordinary_gazette","2486/04","Extraordinary Gazette 2486/04 — Government notice","","","Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.","","","","","2026-04-27","2026-04-27","2026-04-27","general","other","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2486_04.pdf","2486/04","[see raw_pdf_path]","pdfplumber","2026-05-18T15:33:29Z","","","2026-05-18T15:33:29Z","2026-05-18T15:33:29Z"
"69ce4989-a88d-4bb5-9b61-3a4353337dd5","2486_19","extraordinary_gazette","2486/19","Lands notice — Extraordinary Gazette 2486/19 (Part III)","","","Lands-related extraordinary gazette notice (Part III). See raw_text for full content; specific statute attribution pending manual verification.","","","","","2025-06-18","2025-06-18","2025-06-18","lands","procedural_change","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2486_19.pdf","2486/19","[see raw_pdf_path]","pdfplumber","2026-05-18T15:33:29Z","","","2026-05-18T15:33:29Z","2026-05-18T15:33:29Z"
"f803c949-e0fb-4e9a-a7e2-eae123771939","2485_13","extraordinary_gazette","2485/13","Extraordinary Gazette 2485/13 — Government notice","","","Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.","","","","","2026-04-21","2026-04-21","2026-04-21","general","other","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2485_13.pdf","2485/13","[see raw_pdf_path]","pdfplumber","2026-05-18T15:33:29Z","","","2026-05-18T15:33:29Z","2026-05-18T15:33:29Z"
"1d910818-2272-4628-9586-fccd554d9306","2485_62","extraordinary_gazette","2485/62","Elections notice (Gazette 2485/62)","","","Notice published by the Election Commission of Sri Lanka under elections legislation (Parliamentary Elections Act, Provincial Councils Elections Act or related).","","","Parliamentary Elections Act, No. 1 of 1981","","2026-04-24","2026-04-24","2026-04-24","elections","procedural_change","1","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2485_62.pdf","2485/62","[see raw_pdf_path]","pdfplumber","2026-05-18T15:33:29Z","","","2026-05-18T15:33:29Z","2026-05-18T15:33:29Z"
"50d6774d-db15-495c-8674-401754592793","2483_05","extraordinary_gazette","2483/05","Extraordinary Gazette 2483/05 — Government notice","","","Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.","","","","","2026-04-07","2026-04-07","2026-04-07","general","other","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_05.pdf","2483/05","[see raw_pdf_path]","pdfplumber","2026-05-18T15:33:29Z","","","2026-05-18T15:33:29Z","2026-05-18T15:33:29Z"
"afac2343-6edf-4b7f-b85c-bc8663649b01","2483_04","extraordinary_gazette","2483/04","Extraordinary Gazette 2483/04 — Government notice","","","Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.","","","","","2026-04-07","2026-04-07","2026-04-07","general","other","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_04.pdf","2483/04","[see raw_pdf_path]","pdfplumber","2026-05-18T15:33:29Z","","","2026-05-18T15:33:29Z","2026-05-18T15:33:29Z"
"992f59bc-c611-4373-81aa-6ff1ed4cc86a","2483_16","extraordinary_gazette","2483/16","Local Authorities Elections Ordinance — Election Commission notice (Gazette 2483/16)","","","Notice published under the Local Authorities Elections Ordinance (Chapter 262, as amended by Act No. 22 of 2012 and Act No. 16 of 2017) by the Election Commission covering local authority elections, vacancy filling, or member nominations. Part IV(B) — Local Government.","","","Local Authorities Elections Ordinance (Chapter 262, as amended by Act No. 22 of 2012)","","2026-04-10","2026-04-10","2026-04-10","elections","procedural_change","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_16.pdf","2483/16","[see raw_pdf_path]","pdfplumber","2026-05-18T15:33:29Z","","","2026-05-18T15:33:29Z","2026-05-18T15:33:29Z"
"a5226693-9567-40e6-bc1d-c6599b4556aa","2486_14","extraordinary_gazette","2486/14","Extraordinary Gazette 2486/14 — Government notice","","","Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.","","","","","2026-04-28","2026-04-28","2026-04-28","general","other","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2486_14.pdf","2486/14","[see raw_pdf_path]","pdfplumber","2026-05-18T15:33:29Z","","","2026-05-18T15:33:29Z","2026-05-18T15:33:29Z"
"72e60f14-2499-468a-8ec5-7400c5112643","2484_04","extraordinary_gazette","2484/04","Extraordinary Gazette 2484/04 — Government notice","","","Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.","","","","","2026-03-27","2026-03-27","2026-03-27","general","other","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2484_04.pdf","2484/04","[see raw_pdf_path]","pdfplumber","2026-05-18T15:33:29Z","","","2026-05-18T15:33:29Z","2026-05-18T15:33:29Z"
"64f7b2b5-149e-4c8b-85b4-011d31b6bda2","2483_13","extraordinary_gazette","2483/13","Extraordinary Gazette 2483/13 — Government notice","","","Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.","","","","","2026-03-27","2026-03-27","2026-03-27","general","other","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_13.pdf","2483/13","[see raw_pdf_path]","pdfplumber","2026-05-18T15:33:29Z","","","2026-05-18T15:33:29Z","2026-05-18T15:33:29Z"
"176ee10d-5701-4640-aa7f-e0cc78776023","2485_53","extraordinary_gazette","2485/53","National Consumer Price Index (NCPI) — Monthly publication (Gazette 2485/53)","","","Publication of the monthly National Consumer Price Index (NCPI, Base 2021=100) computed by the Department of Census and Statistics. Part I — General.","","","","","2026-04-22","2026-04-22","2026-04-22","finance","other","2","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2485_53.pdf","2485/53","[see raw_pdf_path]","pdfplumber","2026-05-18T15:33:29Z","","","2026-05-18T15:33:29Z","2026-05-18T15:33:29Z"
"4b06564a-0282-4c4c-868e-e36aa06e72f5","2486_12","extraordinary_gazette","2486/12","Extraordinary Gazette 2486/12 — Government notice","","","Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.","","","","","2026-04-28","2026-04-28","2026-04-28","general","other","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2486_12.pdf","2486/12","[see raw_pdf_path]","pdfplumber","2026-05-18T15:33:29Z","","","2026-05-18T15:33:29Z","2026-05-18T15:33:29Z"
"c06faa7a-a260-4eeb-a6e9-0e8e7b0ae009","2485_60","extraordinary_gazette","2485/60","Local Authorities Elections Ordinance — Election Commission notice (Gazette 2485/60)","","","Notice published under the Local Authorities Elections Ordinance (Chapter 262, as amended by Act No. 22 of 2012 and Act No. 16 of 2017) by the Election Commission covering local authority elections, vacancy filling, or member nominations. Part IV(B) — Local Government.","","","Local Authorities Elections Ordinance (Chapter 262, as amended by Act No. 22 of 2012)","","2026-04-24","2026-04-24","2026-04-24","elections","procedural_change","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2485_60.pdf","2485/60","[see raw_pdf_path]","pdfplumber","2026-05-18T15:33:29Z","","","2026-05-18T15:33:29Z","2026-05-18T15:33:29Z"
"7dc467a3-37c8-4720-b294-060c63a26f66","2486_15","extraordinary_gazette","2486/15","Local Authorities Elections Ordinance — Election Commission notice (Gazette 2486/15)","","","Notice published under the Local Authorities Elections Ordinance (Chapter 262, as amended by Act No. 22 of 2012 and Act No. 16 of 2017) by the Election Commission covering local authority elections, vacancy filling, or member nominations. Part IV(B) — Local Government.","","","Local Authorities Elections Ordinance (Chapter 262, as amended by Act No. 22 of 2012)","","2026-04-28","2026-04-28","2026-04-28","elections","procedural_change","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2486_15.pdf","2486/15","[see raw_pdf_path]","pdfplumber","2026-05-18T15:33:29Z","","","2026-05-18T15:33:29Z","2026-05-18T15:33:29Z"
"b18c8db6-d570-4944-a578-1895b72bba59","2483_03","extraordinary_gazette","2483/03","Extraordinary Gazette 2483/03 — Government notice","","","Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.","","","","","2025-06-18","2025-06-18","2025-06-18","general","other","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2483_03.pdf","2483/03","[see raw_pdf_path]","pdfplumber","2026-05-18T15:33:29Z","","","2026-05-18T15:33:29Z","2026-05-18T15:33:29Z"
