"regulation_id","regulation_short_code","document_type","document_number","title_en","title_si","title_ta","summary_en","summary_si","summary_ta","principal_act_amended","cabinet_approval_date","bill_published_date","gazette_published_date","effective_date","domain_code","change_category","severity_level","is_sme_relevant","penalty_range_lkr","real_world_example_en","real_world_example_si","real_world_example_ta","source_url","expert_verified","expert_verified_by","expert_verified_at","sme_relevance_confidence","is_active","status","raw_pdf_path","gazette_number","raw_text","extraction_method","extracted_at","cleaned_text","amendment_type","created_at","updated_at"
"7c1085b5-b4a3-4cdb-b88d-b112fb74a1c6","2478_20","extraordinary_gazette","2478/20","Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2478/20)","","","Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.","","","Title Registration Act, No. 21 of 1998","","2026-03-04","2026-03-04","2026-03-04","lands","procedural_change","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2478_20.pdf","2478/20","[see raw_pdf_path]","pdfplumber","2026-05-18T13:06:20Z","","","2026-05-18T13:06:20Z","2026-05-18T13:06:20Z"
"135c550a-4fae-40c8-98f8-7dd7bbd12c56","2478_27","extraordinary_gazette","2478/27","Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2478/27)","","","Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.","","","Title Registration Act, No. 21 of 1998","","2026-03-05","2026-03-05","2026-03-05","lands","procedural_change","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2478_27.pdf","2478/27","[see raw_pdf_path]","pdfplumber","2026-05-18T13:06:20Z","","","2026-05-18T13:06:20Z","2026-05-18T13:06:20Z"
"19e2fff7-02e8-41fa-b5a5-54d15b1e564a","2478_51","extraordinary_gazette","2478/51","Provincial Councils Act, No. 42 of 1987 — Provincial appointment / notice (Gazette 2478/51)","","","Notice under Section 32(1) or related sections of the Provincial Councils Act, No. 42 of 1987 covering provincial appointments, allocations or by-laws. Part IV(A) — Provincial Councils.","","","Provincial Councils Act, No. 42 of 1987","","2026-05-31","2026-05-31","2026-05-31","provincial_councils","procedural_change","1","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2478_51.pdf","2478/51","[see raw_pdf_path]","pdfplumber","2026-05-18T13:06:20Z","","","2026-05-18T13:06:20Z","2026-05-18T13:06:20Z"
"7d7ad975-80f7-4000-a8e4-67c3cc95039e","2479_09","extraordinary_gazette","2479/09","Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2479/09)","","","Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.","","","Title Registration Act, No. 21 of 1998","","2026-03-09","2026-03-09","2026-03-09","lands","procedural_change","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2479_09.pdf","2479/09","[see raw_pdf_path]","pdfplumber","2026-05-18T13:06:20Z","","","2026-05-18T13:06:20Z","2026-05-18T13:06:20Z"
"29b18c67-d6b9-46cd-b4c8-94ea847addb0","2479_18","extraordinary_gazette","2479/18","Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2479/18)","","","Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.","","","Title Registration Act, No. 21 of 1998","","2026-03-09","2026-03-09","2026-03-09","lands","procedural_change","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2479_18.pdf","2479/18","[see raw_pdf_path]","pdfplumber","2026-05-18T13:06:20Z","","","2026-05-18T13:06:20Z","2026-05-18T13:06:20Z"
"6853cdf5-fdf0-40e7-b20b-015d560afb30","2479_45","extraordinary_gazette","2479/45","Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2479/45)","","","Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.","","","Title Registration Act, No. 21 of 1998","","2026-03-10","2026-03-10","2026-03-10","lands","procedural_change","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2479_45.pdf","2479/45","[see raw_pdf_path]","pdfplumber","2026-05-18T13:06:20Z","","","2026-05-18T13:06:20Z","2026-05-18T13:06:20Z"
"9f096c18-9d4e-4537-99b4-53046677aee2","2481_36","extraordinary_gazette","2481/36","Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2481/36)","","","Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.","","","Title Registration Act, No. 21 of 1998","","2026-03-28","2026-03-28","2026-03-28","lands","procedural_change","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2481_36.pdf","2481/36","[see raw_pdf_path]","pdfplumber","2026-05-18T13:06:20Z","","","2026-05-18T13:06:20Z","2026-05-18T13:06:20Z"
"4dd86c19-a0e0-4e05-9dec-3540e1f71ea2","2481_49","extraordinary_gazette","2481/49","Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2481/49)","","","Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.","","","Title Registration Act, No. 21 of 1998","","2026-03-28","2026-03-28","2026-03-28","lands","procedural_change","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2481_49.pdf","2481/49","[see raw_pdf_path]","pdfplumber","2026-05-18T13:06:20Z","","","2026-05-18T13:06:20Z","2026-05-18T13:06:20Z"
"34391b08-de24-445a-8788-f6db7a270614","2478_37","extraordinary_gazette","2478/37","Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2478/37)","","","Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.","","","Title Registration Act, No. 21 of 1998","","2026-03-05","2026-03-05","2026-03-05","lands","procedural_change","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2478_37.pdf","2478/37","[see raw_pdf_path]","pdfplumber","2026-05-18T13:06:20Z","","","2026-05-18T13:06:20Z","2026-05-18T13:06:20Z"
"e9e4b601-d240-4931-8481-77dd555d7052","2478_46","extraordinary_gazette","2478/46","Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2478/46)","","","Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.","","","Title Registration Act, No. 21 of 1998","","2026-03-05","2026-03-05","2026-03-05","lands","procedural_change","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2478_46.pdf","2478/46","[see raw_pdf_path]","pdfplumber","2026-05-18T13:06:20Z","","","2026-05-18T13:06:20Z","2026-05-18T13:06:20Z"
